rebalancing__type,rebalancing__n_neighbors,rebalancing__k_neighbors,prototype,normalization__with_std,normalization__with_scaling,normalization__with_mean,normalization__with_centering,normalization__type,mitigation__type,mitigation__reconstruct_weight,mitigation__n_prototypes,mitigation__fairness_weight,mitigation__alpha,features__type,features__n_components,features__k,eval__total_time,eval__status,eval__score_time,eval__flatten_equalized_odds_ratio,eval__flatten_balanced_accuracy,eval__fit_time,eval__equalized_odds_ratio,eval__by_group__White_Male,eval__by_group__White_Female,eval__by_group__Black_Male,eval__by_group__Black_Female,eval__by_group__Asian-Pac-Islander_Male,eval__by_group__Asian-Pac-Islander_Female,eval__balanced_accuracy,eval__absolute_time,classification__weights,classification__type,classification__solver,classification__n_neurons,classification__n_neighbors,classification__n_hidden_layers,classification__n_estimators,classification__min_samples_split,classification__metric,classification__max_leaf_nodes,classification__max_features,classification__max_depth,classification__learning_rate,classification__criterion,classification__bootstrap,classification__alpha,classification__activation
SMOTE,,8,mitigation_normalization_features_rebalancing_classification,,False,,True,RobustScaler,CorrelationRemover,,,,1.0,FunctionTransformer,,,1.378648042678833,success,0.009574794769287109,0.12_0.14_0.13_0.13_0.14,0.53_0.53_0.53_0.53_0.54,0.1493370532989502,0.13294619999802312,0.57,0.13,0.99,0.7,1.0,1.0,0.5325713718284333,1746740220.930182,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
SMOTE,,6,mitigation_rebalancing_normalization_features_classification,,True,,True,RobustScaler,LFR_wrapper,0.1,100,1.0,,SelectKBest,,6,41.90261387825012,success,0.02585263252258301,0.56_0.66_0.6_0.83_0.67,0.51_0.5_0.5_0.5_0.51,4.973098516464233,0.6622601089993909,0.85,0.87,0.81,0.9,0.73,0.76,0.5045265870082027,1746740219.4728494,,MLPClassifier,sgd,5,,1,,,,,,,constant,,,0.0001,logistic
SMOTE,,5,mitigation_normalization_features_rebalancing_classification,,,,,MinMaxScaler,LFR_wrapper,0.5,100,0.5,,PCA,4,,71.81535983085632,success,0.21407709121704102,0.51_0.4_0.72_0.36_0.36,0.53_0.51_0.51_0.51_0.5,13.806885528564454,0.4694139331329862,0.75,0.8,0.56,0.75,0.77,0.66,0.5118315725973347,1746740177.4895334,,MLPClassifier,adam,50,,10,,,,,,,adaptive,,,0.01,tanh
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,,True,,True,RobustScaler,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,23.23841643333435,fail,0.1544182777404785,nan_nan_nan_nan_nan,0.5_0.5_0.5_0.5_0.5,4.20019760131836,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.5,1746740105.6046426,,MLPClassifier,adam,25,,5,,,,,,,invscaling,,,0.001,logistic
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,,,,,PowerTransformer,LFR_wrapper,2.0,50,1.0,,SelectKBest,,3,50.5444130897522,fail,0.11899714469909668,nan_nan_nan_nan_nan,0.5_0.5_0.5_0.5_0.5,6.460695695877075,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.5,1746740082.2781992,,MLPClassifier,sgd,5,,20,,,,,,,constant,,,1e-05,logistic
NearMiss,3,,mitigation_features_normalization_rebalancing_classification,True,,True,,StandardScaler,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,43.15691041946411,fail,2.0211208343505858,0.0_nan_nan_nan_nan,0.5_0.5_0.5_0.5_0.5,4.518068313598633,-inf,0.9,0.39,0.0,0.0,0.07,0.0,0.49965431726901094,1746740031.6598234,uniform,KNeighborsClassifier,,,11,,,,manhattan,,,,,,,,
SMOTE,,6,rebalancing_mitigation_normalization_features_classification,False,,True,,StandardScaler,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,29.71104407310486,success,0.038885974884033205,0.44_0.65_0.78_0.5_0.31,0.52_0.5_0.51_0.5_0.49,5.784548807144165,0.5357384451804379,0.82,0.84,0.66,0.78,0.78,0.83,0.5055908814953554,1746739988.4357193,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
SMOTE,,8,mitigation_rebalancing_features_normalization_classification,True,,True,,StandardScaler,LFR_wrapper,0.1,100,1.0,,PCA,4,,33.647892236709595,success,1.7470090866088868,0.12_0.24_0.36_0.48_0.0,0.49_0.5_0.52_0.51_0.5,3.0756086349487304,0.23985805053515813,0.5,0.53,0.44,0.37,0.46,0.42,0.5030891885665982,1746739958.6557658,uniform,KNeighborsClassifier,,,3,,,,euclidean,,,,,,,,
SMOTE,,7,mitigation_features_rebalancing_normalization_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,100,2.0,,PCA,3,,18.622703075408936,success,0.02655315399169922,0.37_0.74_0.42_0.48_0.64,0.52_0.5_0.53_0.5_0.51,3.5853665828704835,0.5289421168188821,0.76,0.83,0.62,0.8,0.83,0.76,0.5119150003911397,1746739924.1793003,,RandomForestClassifier,,,,,25,4,,3,4,4,,gini,False,,
SMOTE,,7,mitigation_rebalancing_features_normalization_classification,True,,True,,StandardScaler,CorrelationRemover,,,,0.5,PCA,6,,3.6972789764404297,success,0.260864782333374,0.13_0.13_0.12_0.16_0.12,0.73_0.72_0.73_0.73_0.72,0.10955700874328614,0.13135657839586187,0.57,0.13,0.38,0.26,1.0,0.5,0.7271813546292982,1746739905.4746685,distance,KNeighborsClassifier,,,19,,,,euclidean,,,,,,,,
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,False,,True,,StandardScaler,LFR_wrapper,0.1,100,0.1,,FunctionTransformer,,,21.508190155029297,fail,0.025847959518432616,nan_nan_nan_nan_nan,0.5_0.5_0.5_0.5_0.5,4.164681911468506,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.5,1746739901.7155032,,MLPClassifier,sgd,5,,1,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,features_rebalancing_mitigation_normalization_classification,True,,False,,StandardScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,0.9928994178771973,success,0.01131582260131836,0.0_0.0_0.0_0.0_0.0,0.59_0.57_0.61_0.6_0.59,0.0879134178161621,0.0,0.62,0.0,0.28,0.0,0.81,0.0,0.5912375138056818,1746739880.146683,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
NearMiss,3,,mitigation_rebalancing_normalization_features_classification,,,,,PowerTransformer,LFR_wrapper,0.5,200,1.0,,SelectKBest,,9,113.67022037506104,success,0.02981600761413574,0.73_0.38_0.55_0.58_0.5,0.51_0.51_0.5_0.51_0.51,3.709418773651123,0.5489175776735997,0.82,0.88,0.68,0.9,0.7,0.65,0.5082569897256978,1746739879.0848923,,RandomForestClassifier,,,,,10,4,,2,1,3,,entropy,True,,
FunctionTransformer,,,rebalancing_mitigation_features_normalization_classification,False,,True,,StandardScaler,LFR_wrapper,0.5,10,1.0,,SelectKBest,,8,38.187033891677856,fail,2.07840838432312,nan_nan_nan_nan_nan,0.5_0.5_0.5_0.5_0.5,2.7933393001556395,-inf,1.0,0.0,0.0,0.0,0.0,0.0,0.49998499399759905,1746739765.3348277,distance,KNeighborsClassifier,,,6,,,,minkowski,,,,,,,,
FunctionTransformer,,,mitigation_rebalancing_features_normalization_classification,,True,,True,RobustScaler,CorrelationRemover,,,,0.25,PCA,4,,40.816272497177124,fail,0.03330421447753906,nan_nan_nan_nan_nan,0.5_0.5_0.5_0.5_0.5,7.9951988697052006,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.5,1746739727.0870554,,RandomForestClassifier,,,,,100,4,,6,4,3,,entropy,False,,
FunctionTransformer,,,rebalancing_normalization_mitigation_features_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,11.70027208328247,fail,0.029712963104248046,nan_nan_nan_nan_nan,0.5_0.5_0.5_0.5_0.5,2.200036716461182,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.5,1746739686.2122984,,RandomForestClassifier,,,,,50,4,,2,1,1,,gini,True,,
NearMiss,1,,mitigation_features_rebalancing_normalization_classification,False,,False,,StandardScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,1.6025676727294922,success,0.04381451606750488,0.67_0.49_0.71_0.65_0.62,0.52_0.53_0.53_0.52_0.53,0.14764714241027832,0.6266608154352676,0.74,0.66,0.92,0.77,0.77,0.78,0.5265508757156315,1746739673.7672591,distance,KNeighborsClassifier,,,6,,,,euclidean,,,,,,,,
NearMiss,3,,rebalancing_mitigation_normalization_features_classification,,True,,True,RobustScaler,LFR_wrapper,0.5,200,1.0,,PCA,7,,17.970714569091797,success,0.048221588134765625,0.52_0.42_0.59_0.31_0.36,0.48_0.49_0.48_0.5_0.49,3.4140664100646974,0.44057019865688585,0.58,0.53,0.73,0.46,0.7,0.84,0.4880718062679808,1746739672.107824,,RandomForestClassifier,,,,,100,3,,6,2,4,,entropy,True,,
SMOTE,,7,mitigation_rebalancing_features_normalization_classification,,,,,PowerTransformer,LFR_wrapper,0.5,200,2.0,,PCA,1,,39.08541393280029,fail,1.5343232154846191,0.17_nan_nan_0.0_nan,0.49_0.5_0.5_0.5_0.5,4.672229862213134,-inf,0.53,0.46,0.25,0.24,0.15,0.04,0.4985235890531988,1746739654.0783687,uniform,KNeighborsClassifier,,,3,,,,minkowski,,,,,,,,
SMOTE,,7,mitigation_features_rebalancing_normalization_classification,True,,False,,StandardScaler,LFR_wrapper,0.1,100,0.5,,FunctionTransformer,,,27.6819326877594,success,0.02677001953125,0.42_0.56_0.81_0.33_0.24,0.52_0.5_0.51_0.51_0.49,5.394941282272339,0.47226349194406547,0.64,0.66,0.56,0.67,0.79,0.84,0.5069376824945392,1746739614.9337683,,RandomForestClassifier,,,,,25,2,,5,1,2,,entropy,True,,
SMOTE,,5,features_rebalancing_mitigation_normalization_classification,True,,True,,StandardScaler,LFR_wrapper,2.0,50,0.1,,FunctionTransformer,,,403.8175559043884,success,0.07456650733947753,0.58_0.48_0.69_0.75_0.59,0.53_0.51_0.51_0.5_0.5,80.5044403553009,0.6169077068885265,0.84,0.85,0.74,0.88,0.8,0.83,0.5112552537740667,1746739587.1794798,,MLPClassifier,lbfgs,5,,10,,,,,,,constant,,,0.0001,logistic
NearMiss,2,,mitigation_features_rebalancing_normalization_classification,,,,,MinMaxScaler,LFR_wrapper,1.0,200,0.1,,SelectKBest,,7,222.92969274520874,fail,1.771970272064209,nan_nan_nan_0.0_nan,0.5_0.5_0.5_0.5_0.5,33.36710476875305,-inf,0.08,0.5,0.0,0.0,0.0,0.0,0.5000299467528805,1746739183.2764425,uniform,KNeighborsClassifier,,,15,,,,minkowski,,,,,,,,
FunctionTransformer,,,rebalancing_normalization_mitigation_features_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,10,0.1,,PCA,4,,145.34109020233154,fail,0.04686117172241211,nan_nan_nan_nan_nan,0.5_0.5_0.5_0.5_0.5,28.881092596054078,-inf,1.0,0.0,0.0,0.0,0.0,0.0,0.49998499399759905,1746738960.2862926,,RandomForestClassifier,,,,,50,6,,5,1,3,,gini,False,,
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,True,,True,,StandardScaler,CorrelationRemover,,,,1.0,FunctionTransformer,,,38.11999535560608,success,3.725981426239014,0.01_0.04_0.05_0.05_0.06,0.76_0.77_0.77_0.77_0.77,0.08379969596862794,0.044421440315256536,0.71,0.15,0.26,0.05,0.97,0.12,0.7691635626182125,1746738814.87409,uniform,KNeighborsClassifier,,,15,,,,manhattan,,,,,,,,
NearMiss,1,,mitigation_features_rebalancing_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,PCA,5,,10.321154356002808,success,0.026899433135986327,0.23_0.24_0.23_0.29_0.2,0.66_0.68_0.67_0.66_0.66,1.900745677947998,0.23868518855540244,0.37,0.24,0.45,0.32,0.95,0.79,0.6658849204631444,1746738775.8972714,,RandomForestClassifier,,,,,75,2,,4,3,5,,entropy,True,,
