rebalancing__type,rebalancing__n_neighbors,rebalancing__k_neighbors,prototype,normalization__with_std,normalization__with_scaling,normalization__with_mean,normalization__with_centering,normalization__type,mitigation__type,mitigation__reconstruct_weight,mitigation__n_prototypes,mitigation__fairness_weight,mitigation__alpha,features__type,features__n_components,features__k,eval__total_time,eval__status,eval__score_time,eval__flatten_equalized_odds_ratio,eval__flatten_balanced_accuracy,eval__fit_time,eval__equalized_odds_ratio,eval__by_group__male_single,eval__by_group__male_mar/wid,eval__by_group__male_div/sep,eval__by_group__female_div/dep/mar,eval__balanced_accuracy,eval__absolute_time,classification__weights,classification__type,classification__solver,classification__n_neurons,classification__n_neighbors,classification__n_hidden_layers,classification__n_estimators,classification__min_samples_split,classification__metric,classification__max_leaf_nodes,classification__max_features,classification__max_depth,classification__learning_rate,classification__criterion,classification__bootstrap,classification__alpha,classification__activation
FunctionTransformer,,,mitigation_normalization_features_rebalancing_classification,,True,,True,RobustScaler,CorrelationRemover,,,,1.0,SelectKBest,,2,0.49237060546875,success,0.0034501075744628905,0.36_0.71_0.74_0.64_0.28,0.64_0.59_0.59_0.61_0.59,0.06457357406616211,0.5469590237348858,0.84,0.76,0.62,0.86,0.602857142857143,1746692024.1784725,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.01,logistic
NearMiss,2,,rebalancing_normalization_mitigation_features_classification,False,,False,,StandardScaler,LFR_wrapper,1.0,100,0.1,,FunctionTransformer,,,10.431663274765015,fail,0.007731962203979492,nan_nan_nan_0.0_nan,0.5_0.5_0.5_0.47_0.5,2.0474816799163817,-inf,0.04,1.0,0.0,0.61,0.4935714285714286,1746692023.5724168,,MLPClassifier,sgd,5,,20,,,,,,,adaptive,,,0.01,tanh
NearMiss,4,,features_rebalancing_mitigation_normalization_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,10,0.1,,SelectKBest,,9,6.540830135345459,success,0.0041140556335449215,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,1.275868558883667,1.0,1.0,1.0,1.0,1.0,0.5,1746692013.0285056,,MLPClassifier,sgd,5,,5,,,,,,,invscaling,,,0.001,logistic
NearMiss,1,,mitigation_features_rebalancing_normalization_classification,True,,True,,StandardScaler,FunctionTransformer,,,,,FunctionTransformer,,,0.8103206157684326,success,0.007069873809814453,0.0_0.0_0.3_0.41_0.0,0.71_0.68_0.66_0.59_0.67,0.11890616416931152,0.14336468129571578,0.56,0.69,0.24,0.55,0.6630952380952382,1746692004.61402,,RandomForestClassifier,,,,,50,5,,3,2,3,,entropy,True,,
SMOTE,,6,rebalancing_features_mitigation_normalization_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,6.52437162399292,success,0.00742182731628418,0.62_0.58_0.76_1.0_0.25,0.46_0.55_0.53_0.5_0.51,1.2632340908050537,0.6433908045977011,0.68,1.0,0.69,0.81,0.5095238095238095,1746692003.6723828,,MLPClassifier,lbfgs,25,,5,,,,,,,constant,,,0.001,relu
SMOTE,,7,features_normalization_rebalancing_mitigation_classification,,,,,MinMaxScaler,CorrelationRemover,,,,1.0,SelectKBest,,10,1.0784823894500732,success,0.010103607177734375,0.27_0.0_0.15_0.34_0.0,0.64_0.64_0.67_0.63_0.69,0.16649308204650878,0.15132867132867134,0.71,0.6,0.39,0.63,0.6535714285714285,1746691996.932362,,RandomForestClassifier,,,,,100,4,,4,2,5,,gini,True,,
NearMiss,4,,normalization_features_mitigation_rebalancing_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,10,0.1,,PCA,4,,0.0005114078521728516,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746691995.724841,,RandomForestClassifier,,,,,10,3,,4,2,3,,entropy,True,,
FunctionTransformer,,,mitigation_rebalancing_normalization_features_classification,,,,,MinMaxScaler,LFR_wrapper,2.0,200,1.0,,PCA,4,,5.070483922958374,success,0.007641792297363281,1.0_1.0_0.97_0.83_0.9,0.5_0.5_0.5_0.52_0.53,0.9704926967620849,0.9379310344827587,0.94,1.0,0.97,0.97,0.5107142857142857,1746691995.5953774,,MLPClassifier,lbfgs,10,,5,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,features_normalization_mitigation_rebalancing_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,PCA,5,,0.3208045959472656,success,0.003962850570678711,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.03201909065246582,1.0,1.0,1.0,1.0,1.0,0.5,1746691990.4171793,,MLPClassifier,sgd,5,,20,,,,,,,invscaling,,,1e-05,tanh
NearMiss,3,,normalization_mitigation_rebalancing_features_classification,True,,True,,StandardScaler,FunctionTransformer,,,,,FunctionTransformer,,,0.9060993194580078,success,0.009593772888183593,0.0_0.31_0.68_0.52_0.47,0.69_0.63_0.61_0.59_0.55,0.13870534896850586,0.3971394984326019,0.5,0.97,0.47,0.76,0.615,1746691989.9853947,,RandomForestClassifier,,,,,75,2,,2,3,5,,entropy,True,,
FunctionTransformer,,,normalization_mitigation_features_rebalancing_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.5,FunctionTransformer,,,0.9006199836730957,success,0.058632278442382814,0.57_0.53_0.55_0.8_0.68,0.63_0.63_0.6_0.62_0.56,0.02081913948059082,0.6262057191634656,0.78,0.79,0.81,0.77,0.6085714285714285,1746691987.385324,distance,KNeighborsClassifier,,,6,,,,euclidean,,,,,,,,
FunctionTransformer,,,normalization_features_mitigation_rebalancing_classification,,,,,PowerTransformer,LFR_wrapper,2.0,100,0.5,,SelectKBest,,9,3.355501651763916,success,0.021843576431274415,0.73_0.5_0.52_0.76_0.42,0.62_0.57_0.51_0.55_0.66,0.6063447952270508,0.5852739214808179,0.79,0.86,0.62,0.77,0.5807142857142857,1746691986.3413293,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
FunctionTransformer,,,normalization_mitigation_features_rebalancing_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.75,PCA,4,,0.5282309055328369,success,0.007088518142700196,0.93_1.0_1.0_0.99_0.79,0.51_0.5_0.5_0.5_0.56,0.0667503833770752,0.9423275862068966,0.94,1.0,0.97,0.96,0.5128571428571428,1746691982.8790138,,RandomForestClassifier,,,,,25,4,,5,2,5,,entropy,False,,
SMOTE,,5,normalization_mitigation_rebalancing_features_classification,False,,True,,StandardScaler,LFR_wrapper,2.0,10,0.1,,SelectKBest,,6,17.77160882949829,success,0.013302040100097657,0.79_0.5_0.69_0.59_0.66,0.56_0.59_0.55_0.54_0.54,1.1578208923339843,0.6442315879097489,0.66,0.9,0.74,0.79,0.5549999999999999,1746691982.243446,,RandomForestClassifier,,,,,100,5,,4,2,3,,gini,True,,
FunctionTransformer,,,mitigation_features_normalization_rebalancing_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.5,PCA,5,,0.17441391944885254,success,0.0033879756927490236,0.76_0.75_0.75_0.76_0.5,0.55_0.53_0.53_0.57_0.51,0.003361225128173828,0.703448275862069,0.8,0.92,0.76,0.86,0.5357142857142857,1746691964.3671658,distance,KNeighborsClassifier,,,12,,,,manhattan,,,,,,,,
FunctionTransformer,,,features_mitigation_normalization_rebalancing_classification,True,,True,,StandardScaler,FunctionTransformer,,,,,PCA,4,,0.3713207244873047,success,0.005242919921875,0.86_0.95_0.99_0.83_1.0,0.55_0.5_0.5_0.52_0.5,0.03884449005126953,0.9273701298701298,0.95,1.0,0.97,0.95,0.5140476190476191,1746691964.099844,,RandomForestClassifier,,,,,25,4,,5,1,3,,entropy,False,,
NearMiss,2,,normalization_rebalancing_mitigation_features_classification,,,,,PowerTransformer,FunctionTransformer,,,,,FunctionTransformer,,,2.2608485221862793,success,0.005784749984741211,0.0_0.32_0.34_0.58_0.38,0.71_0.68_0.61_0.64_0.63,0.41591901779174806,0.3240981240981241,0.64,0.9,0.49,0.41,0.6557142857142857,1746691963.6299846,,MLPClassifier,adam,25,,5,,,,,,,constant,,,0.001,logistic
NearMiss,2,,normalization_rebalancing_mitigation_features_classification,True,,False,,StandardScaler,CorrelationRemover,,,,0.5,FunctionTransformer,,,0.7266285419464111,success,0.01015315055847168,0.0_0.0_0.48_0.46_0.0,0.69_0.61_0.56_0.61_0.55,0.10092315673828126,0.1885057471264368,0.5,0.74,0.4,0.72,0.6021428571428572,1746691961.2776086,,RandomForestClassifier,,,,,50,3,,2,4,2,,gini,False,,
SMOTE,,5,normalization_mitigation_features_rebalancing_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,SelectKBest,,6,0.37752342224121094,success,0.006714153289794922,0.0_0.0_0.0_0.54_0.0,0.65_0.66_0.72_0.65_0.69,0.03273439407348633,0.10837438423645321,0.69,0.41,0.22,0.75,0.674047619047619,1746691960.4612112,,RandomForestClassifier,,,,,10,5,,6,2,1,,entropy,False,,
SMOTE,,6,rebalancing_mitigation_normalization_features_classification,,,,,PowerTransformer,FunctionTransformer,,,,,FunctionTransformer,,,2.5836613178253174,success,0.0050030708312988285,0.0_0.48_0.23_0.4_0.23,0.68_0.67_0.65_0.68_0.63,0.482650089263916,0.26614718614718613,0.65,0.72,0.44,0.47,0.6633333333333333,1746691958.299291,,MLPClassifier,adam,5,,5,,,,,,,constant,,,0.0001,logistic
NearMiss,2,,normalization_rebalancing_mitigation_features_classification,False,,True,,StandardScaler,LFR_wrapper,2.0,10,0.1,,FunctionTransformer,,,8.163577556610107,success,0.01050100326538086,0.42_0.31_0.76_0.59_0.5,0.61_0.55_0.54_0.55_0.55,1.5882981777191163,0.5147988505747126,0.62,0.96,0.58,0.79,0.5595238095238096,1746691955.6189888,,RandomForestClassifier,,,,,10,2,,6,3,2,,entropy,True,,
SMOTE,,6,mitigation_features_rebalancing_normalization_classification,True,,True,,StandardScaler,LFR_wrapper,2.0,50,0.5,,SelectKBest,,6,15.515327215194702,success,0.007456493377685547,0.42_0.62_0.62_0.55_0.25,0.54_0.6_0.53_0.52_0.5,1.3404338359832764,0.4920498084291188,0.56,0.95,0.52,0.75,0.535952380952381,1746691947.3577313,,MLPClassifier,lbfgs,50,,5,,,,,,,constant,,,0.001,relu
NearMiss,2,,rebalancing_mitigation_features_normalization_classification,,False,,True,RobustScaler,LFR_wrapper,0.1,10,1.0,,PCA,1,,15.179812908172607,fail,0.01022481918334961,nan_nan_0.0_0.0_nan,0.49_0.5_0.5_0.5_0.5,2.987235736846924,-inf,0.67,0.33,0.0,0.0,0.49976190476190474,1746691931.7539668,distance,KNeighborsClassifier,,,8,,,,minkowski,,,,,,,,
SMOTE,,5,features_rebalancing_mitigation_normalization_classification,True,,True,,StandardScaler,CorrelationRemover,,,,0.25,SelectKBest,,9,0.9381871223449707,success,0.007828235626220703,0.0_0.0_0.0_0.0_0.0,0.64_0.69_0.7_0.63_0.7,0.14491453170776367,0.0,0.79,0.37,0.18,0.68,0.6702380952380953,1746691916.4567556,,RandomForestClassifier,,,,,75,4,,2,3,3,,entropy,False,,
NearMiss,3,,mitigation_features_normalization_rebalancing_classification,,True,,True,RobustScaler,CorrelationRemover,,,,1.0,PCA,3,,0.7731611728668213,success,0.006599712371826172,0.0_0.0_0.31_0.29_0.0,0.59_0.6_0.57_0.58_0.55,0.11660680770874024,0.12039473684210526,0.74,0.89,0.12,0.85,0.5754761904761905,1746691914.073453,,RandomForestClassifier,,,,,50,4,,2,3,4,,entropy,True,,
SMOTE,,7,features_rebalancing_normalization_mitigation_classification,True,,False,,StandardScaler,FunctionTransformer,,,,,PCA,3,,0.5803418159484863,success,0.007821321487426758,0.83_0.0_0.66_0.48_0.72,0.53_0.5_0.55_0.54_0.52,0.07621555328369141,0.5361759504862953,0.66,0.73,0.78,0.7,0.5266666666666666,1746691913.2171931,,RandomForestClassifier,,,,,50,4,,2,4,1,,gini,False,,
FunctionTransformer,,,rebalancing_normalization_features_mitigation_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.5,FunctionTransformer,,,2.9287405014038086,success,0.006642198562622071,0.69_0.77_0.64_0.73_0.66,0.62_0.6_0.61_0.63_0.58,0.5479443550109864,0.6966361224981913,0.73,0.88,0.94,0.75,0.6083333333333334,1746691912.5475104,,MLPClassifier,adam,25,,10,,,,,,,invscaling,,,1e-05,logistic
NearMiss,2,,normalization_features_rebalancing_mitigation_classification,,,,,PowerTransformer,LFR_wrapper,0.1,10,0.1,,PCA,8,,0.0005667209625244141,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746691909.4947045,,MLPClassifier,sgd,10,,1,,,,,,,adaptive,,,0.0001,relu
NearMiss,2,,features_mitigation_rebalancing_normalization_classification,False,,False,,StandardScaler,FunctionTransformer,,,,,SelectKBest,,6,0.29689860343933105,success,0.01261587142944336,0.42_0.42_0.36_0.52_0.29,0.56_0.55_0.49_0.46_0.5,0.008041191101074218,0.40143097643097636,0.54,0.91,0.5,0.6,0.5133333333333334,1746691909.4084759,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
SMOTE,,7,mitigation_rebalancing_features_normalization_classification,,True,,True,RobustScaler,FunctionTransformer,,,,,PCA,4,,0.6759254932403564,success,0.004336881637573242,0.0_0.38_0.36_0.45_0.0,0.63_0.67_0.59_0.61_0.59,0.10123219490051269,0.23814851814851817,0.64,0.61,0.37,0.56,0.6171428571428572,1746691909.0244596,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,normalization_rebalancing_mitigation_features_classification,True,,False,,StandardScaler,LFR_wrapper,0.1,10,0.1,,SelectKBest,,7,7.9695518016815186,success,0.010161113739013673,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.6522581577301025,1.0,1.0,1.0,1.0,1.0,0.5,1746691908.2651052,,MLPClassifier,adam,10,,10,,,,,,,constant,,,0.01,tanh
NearMiss,4,,features_normalization_mitigation_rebalancing_classification,,True,,True,RobustScaler,CorrelationRemover,,,,0.25,PCA,6,,0.0008115768432617188,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746691900.2163012,,MLPClassifier,lbfgs,50,,1,,,,,,,constant,,,0.0001,logistic
SMOTE,,6,rebalancing_normalization_features_mitigation_classification,,True,,False,RobustScaler,FunctionTransformer,,,,,PCA,7,,0.32555127143859863,success,0.005278587341308594,0.0_0.0_0.0_0.0_0.42,0.61_0.65_0.68_0.59_0.62,0.02959747314453125,0.08461538461538462,0.67,0.28,0.34,0.9,0.6309523809523809,1746691900.1366765,,RandomForestClassifier,,,,,10,4,,4,2,1,,gini,True,,
SMOTE,,8,mitigation_rebalancing_normalization_features_classification,,,,,FunctionTransformer,LFR_wrapper,2.0,50,0.1,,SelectKBest,,4,18.187813997268677,success,0.008597040176391601,0.85_0.83_1.0_0.83_0.85,0.53_0.49_0.5_0.51_0.51,0.9611002445220947,0.8742735042735044,0.94,0.98,0.88,0.92,0.5076190476190476,1746691899.728739,distance,KNeighborsClassifier,,,20,,,,euclidean,,,,,,,,
NearMiss,2,,features_rebalancing_normalization_mitigation_classification,True,,True,,StandardScaler,FunctionTransformer,,,,,FunctionTransformer,,,1.514826774597168,success,0.0042644977569580075,0.0_0.4_0.0_0.48_0.0,0.7_0.68_0.68_0.63_0.65,0.27010178565979004,0.1759168035030104,0.55,0.96,0.29,0.3,0.6669047619047619,1746691881.460239,,MLPClassifier,adam,5,,10,,,,,,,invscaling,,,0.0001,tanh
FunctionTransformer,,,normalization_features_mitigation_rebalancing_classification,False,,False,,StandardScaler,LFR_wrapper,1.0,10,0.5,,SelectKBest,,6,0.04101753234863281,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746691878.2870333,,MLPClassifier,lbfgs,10,,20,,,,,,,constant,,,0.001,logistic
FunctionTransformer,,,rebalancing_features_normalization_mitigation_classification,,True,,True,RobustScaler,LFR_wrapper,2.0,200,0.1,,PCA,4,,0.0005638599395751953,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746691878.1561387,,MLPClassifier,adam,10,,5,,,,,,,invscaling,,,0.0001,logistic
FunctionTransformer,,,mitigation_features_rebalancing_normalization_classification,True,,False,,StandardScaler,LFR_wrapper,0.1,10,0.1,,SelectKBest,,6,17.127183437347412,success,0.0078277587890625,0.86_1.0_1.0_0.83_0.9,0.54_0.5_0.5_0.52_0.53,1.7489243984222411,0.9172413793103449,0.92,1.0,0.97,0.96,0.518095238095238,1746691878.0624402,,MLPClassifier,lbfgs,50,,5,,,,,,,adaptive,,,0.001,logistic
NearMiss,1,,features_mitigation_rebalancing_normalization_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,SelectKBest,,6,1.873267412185669,success,0.004581928253173828,0.42_0.42_0.38_0.55_0.0,0.62_0.66_0.68_0.58_0.65,0.34021406173706054,0.3527690700104493,0.58,0.93,0.53,0.56,0.6395238095238096,1746691860.8598435,,MLPClassifier,lbfgs,10,,10,,,,,,,invscaling,,,1e-05,logistic
FunctionTransformer,,,normalization_rebalancing_features_mitigation_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,PCA,4,,0.518235445022583,success,0.004781246185302734,0.69_0.6_0.78_0.38_0.29,0.56_0.58_0.57_0.57_0.61,0.06975631713867188,0.5455023976299868,0.97,0.7,0.61,0.75,0.5780952380952381,1746691858.9128158,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
SMOTE,,8,normalization_features_rebalancing_mitigation_classification,,,,,PowerTransformer,LFR_wrapper,2.0,100,0.1,,PCA,2,,0.0012745857238769531,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746691858.3236094,uniform,KNeighborsClassifier,,,12,,,,manhattan,,,,,,,,
FunctionTransformer,,,mitigation_features_normalization_rebalancing_classification,True,,True,,StandardScaler,LFR_wrapper,1.0,10,2.0,,PCA,5,,5.491041898727417,success,0.008560848236083985,1.0_1.0_0.97_0.93_0.91,0.5_0.5_0.5_0.49_0.53,1.0566607475280763,0.9606359158083297,0.98,0.99,1.0,0.98,0.5054761904761904,1746691858.223218,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
SMOTE,,8,rebalancing_features_mitigation_normalization_classification,,False,,True,RobustScaler,CorrelationRemover,,,,0.5,SelectKBest,,8,0.24197983741760254,success,0.00429387092590332,0.0_0.54_0.53_0.53_0.4,0.54_0.61_0.59_0.54_0.58,0.010115575790405274,0.3998701298701298,0.7,0.61,0.58,0.7,0.572857142857143,1746691851.547552,distance,KNeighborsClassifier,,,14,,,,manhattan,,,,,,,,
FunctionTransformer,,,features_mitigation_rebalancing_normalization_classification,True,,False,,StandardScaler,FunctionTransformer,,,,,SelectKBest,,6,0.2786867618560791,success,0.0042437553405761715,1.0_1.0_0.28_1.0_1.0,0.5_0.5_0.66_0.5_0.5,0.022331428527832032,0.8568181818181818,0.96,1.0,0.86,0.86,0.5319047619047619,1746691851.226267,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
SMOTE,,6,normalization_mitigation_features_rebalancing_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,SelectKBest,,4,0.30276989936828613,success,0.003942251205444336,0.53_0.63_0.28_0.42_0.0,0.66_0.68_0.67_0.68_0.69,0.02804703712463379,0.3753174603174603,0.62,0.83,0.41,0.57,0.6742857142857144,1746691850.8866916,,RandomForestClassifier,,,,,25,6,,6,1,1,,entropy,False,,
SMOTE,,7,rebalancing_mitigation_features_normalization_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,FunctionTransformer,,,0.42397427558898926,success,0.027152633666992186,0.6_0.64_0.25_0.41_0.45,0.58_0.53_0.53_0.53_0.55,0.01036539077758789,0.470704575596817,0.64,0.76,0.71,0.65,0.5464285714285714,1746691850.5220387,distance,KNeighborsClassifier,,,8,,,,minkowski,,,,,,,,
FunctionTransformer,,,features_normalization_mitigation_rebalancing_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,3.0394673347473145,success,0.008448982238769531,0.75_0.75_1.0_1.0_0.83,0.54_0.57_0.5_0.5_0.52,0.5656335353851318,0.8666666666666666,0.92,1.0,0.87,0.93,0.5264285714285715,1746691850.0324478,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
SMOTE,,8,mitigation_rebalancing_normalization_features_classification,,,,,PowerTransformer,LFR_wrapper,2.0,50,0.1,,SelectKBest,,7,10.094345569610596,success,0.012684345245361328,0.27_0.31_0.76_0.39_0.75,0.54_0.55_0.55_0.5_0.53,1.1391447067260743,0.49533524904214554,0.62,0.81,0.69,0.73,0.5342857142857144,1746691846.9323366,,RandomForestClassifier,,,,,100,5,,4,4,3,,entropy,True,,
FunctionTransformer,,,normalization_rebalancing_mitigation_features_classification,True,,False,,StandardScaler,FunctionTransformer,,,,,FunctionTransformer,,,0.324582576751709,success,0.007234048843383789,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.022003746032714842,1.0,1.0,1.0,1.0,1.0,0.5,1746691836.759801,,RandomForestClassifier,,,,,10,6,,2,4,2,,entropy,True,,
FunctionTransformer,,,mitigation_rebalancing_features_normalization_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,FunctionTransformer,,,0.49874424934387207,success,0.030959606170654297,0.75_0.9_0.9_0.8_0.66,0.54_0.57_0.5_0.53_0.52,0.001178598403930664,0.8013103448275862,0.87,0.85,0.85,0.87,0.53,1746691836.353963,uniform,KNeighborsClassifier,,,11,,,,minkowski,,,,,,,,
NearMiss,4,,mitigation_features_rebalancing_normalization_classification,True,,True,,StandardScaler,LFR_wrapper,0.1,200,0.5,,SelectKBest,,3,6.48130202293396,success,0.007396841049194336,0.79_0.46_0.58_0.33_0.48,0.56_0.58_0.53_0.47_0.54,1.0522000789642334,0.5282224916420319,0.6,0.84,0.74,0.65,0.5347619047619048,1746691834.5872762,,MLPClassifier,adam,10,,5,,,,,,,invscaling,,,0.001,logistic
SMOTE,,8,features_mitigation_rebalancing_normalization_classification,,,,,PowerTransformer,CorrelationRemover,,,,1.0,SelectKBest,,5,1.7104434967041016,success,0.004301834106445313,0.0_0.6_0.38_0.36_0.0,0.69_0.66_0.65_0.62_0.59,0.30797791481018066,0.2675524475524475,0.58,0.83,0.33,0.62,0.64,1746691828.0386097,,MLPClassifier,sgd,10,,1,,,,,,,constant,,,0.001,logistic
FunctionTransformer,,,features_normalization_rebalancing_mitigation_classification,,,,,PowerTransformer,LFR_wrapper,0.1,10,0.1,,PCA,4,,0.0005309581756591797,fail,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746691826.2762432,,MLPClassifier,lbfgs,5,,10,,,,,,,constant,,,0.0001,logistic
SMOTE,,7,rebalancing_normalization_mitigation_features_classification,True,,False,,StandardScaler,FunctionTransformer,,,,,SelectKBest,,6,0.42772579193115234,success,0.00768747329711914,0.37_0.51_0.25_0.55_0.0,0.67_0.64_0.67_0.66_0.65,0.038685941696166994,0.3351505199781062,0.64,0.84,0.42,0.58,0.6595238095238095,1746691826.2265577,distance,KNeighborsClassifier,,,11,,,,euclidean,,,,,,,,
NearMiss,3,,normalization_features_mitigation_rebalancing_classification,,True,,True,RobustScaler,FunctionTransformer,,,,,FunctionTransformer,,,0.6064193248748779,success,0.0073433399200439455,0.34_0.0_0.6_0.46_0.31,0.67_0.66_0.58_0.56_0.6,0.08039002418518067,0.3441091954022989,0.48,0.91,0.47,0.63,0.6128571428571429,1746691825.7407646,,RandomForestClassifier,,,,,50,6,,6,2,1,,gini,False,,
FunctionTransformer,,,normalization_rebalancing_mitigation_features_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,FunctionTransformer,,,0.7652242183685303,success,0.004647397994995117,0.36_0.42_0.25_0.55_0.42,0.6_0.64_0.6_0.57_0.64,0.11779232025146484,0.397979797979798,0.76,0.93,0.43,0.7,0.6109523809523809,1746691825.0770075,,MLPClassifier,lbfgs,10,,1,,,,,,,constant,,,0.0001,logistic
NearMiss,3,,normalization_features_rebalancing_mitigation_classification,,True,,False,RobustScaler,LFR_wrapper,0.5,100,0.1,,FunctionTransformer,,,8.304377555847168,success,0.013020515441894531,1.0_0.97_1.0_1.0_0.9,0.5_0.51_0.5_0.5_0.48,1.6141156196594237,0.9733333333333334,0.97,1.0,1.0,0.99,0.4978571428571429,1746691824.245016,,MLPClassifier,adam,10,,10,,,,,,,adaptive,,,0.001,logistic
FunctionTransformer,,,rebalancing_normalization_features_mitigation_classification,,False,,False,RobustScaler,LFR_wrapper,0.1,10,0.1,,SelectKBest,,10,3.9050281047821045,success,0.012791824340820313,1.0_0.95_0.75_1.0_0.9,0.5_0.5_0.51_0.5_0.53,0.733599853515625,0.9197865353037766,0.98,1.0,0.95,0.97,0.5088095238095238,1746691815.8928835,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
SMOTE,,5,mitigation_features_rebalancing_normalization_classification,True,,False,,StandardScaler,LFR_wrapper,0.5,10,0.1,,SelectKBest,,6,14.885231733322144,success,0.006748723983764649,0.0_0.85_0.62_0.52_0.42,0.49_0.49_0.52_0.56_0.53,1.3525085926055909,0.4816654609758058,0.59,0.89,0.58,0.76,0.5164285714285715,1746691811.9362664,,MLPClassifier,sgd,25,,5,,,,,,,constant,,,1e-05,logistic
FunctionTransformer,,,normalization_mitigation_rebalancing_features_classification,,,,,PowerTransformer,FunctionTransformer,,,,,SelectKBest,,2,0.37726736068725586,success,0.006024980545043945,0.68_0.62_0.75_0.6_0.72,0.67_0.6_0.56_0.63_0.55,0.03364691734313965,0.6735619552860932,0.7,0.85,0.84,0.84,0.6033333333333333,1746691795.9899933,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
FunctionTransformer,,,features_normalization_rebalancing_mitigation_classification,,,,,MinMaxScaler,FunctionTransformer,,,,,SelectKBest,,6,0.29806971549987793,success,0.0038700103759765625,1.0_1.0_0.68_1.0_1.0,0.5_0.5_0.64_0.5_0.5,0.02480626106262207,0.9363636363636363,0.96,1.0,0.98,0.94,0.5283333333333333,1746691795.563236,,MLPClassifier,lbfgs,5,,1,,,,,,,adaptive,,,1e-05,logistic
SMOTE,,5,features_rebalancing_normalization_mitigation_classification,,,,,FunctionTransformer,LFR_wrapper,1.0,10,2.0,,FunctionTransformer,,,6.964328765869141,success,0.013705158233642578,0.42_0.62_0.59_0.52_0.25,0.57_0.59_0.5_0.56_0.53,1.3383062362670899,0.47996342737722053,0.58,0.91,0.54,0.69,0.550952380952381,1746691795.2168767,,RandomForestClassifier,,,,,100,6,,4,2,4,,gini,False,,
NearMiss,1,,mitigation_features_rebalancing_normalization_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.5,PCA,2,,0.7710239887237549,success,0.00885167121887207,0.5_0.31_0.66_0.21_0.21,0.6_0.54_0.55_0.52_0.53,0.11358237266540527,0.37838296760710555,0.65,0.9,0.4,0.76,0.5485714285714286,1746691788.2127004,,RandomForestClassifier,,,,,75,3,,2,1,5,,gini,True,,
NearMiss,2,,mitigation_features_rebalancing_normalization_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,FunctionTransformer,,,0.5536465644836426,success,0.004107856750488281,0.0_0.0_0.31_0.0_0.0,0.68_0.63_0.57_0.59_0.56,0.07698292732238769,0.0625,0.65,0.96,0.06,0.57,0.6052380952380952,1746691787.4013739,,RandomForestClassifier,,,,,10,4,,6,3,2,,gini,False,,
NearMiss,2,,mitigation_features_rebalancing_normalization_classification,True,,False,,StandardScaler,CorrelationRemover,,,,0.75,PCA,5,,0.8849079608917236,success,0.007988405227661134,0.0_0.0_0.42_0.0_0.0,0.62_0.63_0.58_0.56_0.56,0.13402657508850097,0.08333333333333334,0.61,0.86,0.08,0.73,0.589047619047619,1746691786.808128,,RandomForestClassifier,,,,,75,4,,5,3,3,,gini,True,,
